route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,A20111204WKD,A20111204WKD_101150_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_095500_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20111204WKD,A20111204WKD_101550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_095800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_101950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_096200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_102350_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_096700_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20111204WKD,A20111204WKD_102750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_097000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_103150_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_097400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_103550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_097800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_103950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_098200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_104350_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_098600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_104750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_099100_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20111204WKD,A20111204WKD_105150_1..N04R,238 ST,0,,1..N04R
1,A20111204WKD,A20111204WKD_099400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_105550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_099800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_105950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_100200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_106350_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_100600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_106750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_101100_1..S04R,SOUTH FERRY,1,,1..S04R
1,A20111204WKD,A20111204WKD_107150_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_101400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_107550_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_101800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_107950_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_102200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_108400_1..N04R,238 ST,0,,1..N04R
1,A20111204WKD,A20111204WKD_102700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_108900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_103200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_109400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_103700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_109900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_104200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_110400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_104700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_110900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_105200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_111400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_105700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_111900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_106200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_112400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_106700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_112900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_107200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_113400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_107700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_113900_1..N04R,238 ST,0,,1..N04R
1,A20111204WKD,A20111204WKD_108000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_114400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_108700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_114900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_109200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_115400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_109700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_115900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_110200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_116400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_110700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_116900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_111200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_117400_1..N04R,238 ST,0,,1..N04R
1,A20111204WKD,A20111204WKD_111700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_117900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_112100_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_118400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_112700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_118900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_113200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_119400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_113700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_119900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_114200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_120400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_114700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_120900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_115200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_121400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_115700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_121900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_116200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_122400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_116700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_122900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_117200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_123400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_117700_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_123900_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_118200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_124400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_118800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_125000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_119400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_125600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_120000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_126200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_120600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_126800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_121200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_127400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_121800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_128000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_122400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_128600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_123000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_129200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_123600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_129800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_124200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_130400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_124800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_131000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_125400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_131600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_126000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_132200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_126600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_132800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_127200_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_133400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_127800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_134000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_128400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_134600_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_129000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_135200_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_129800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_136000_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_130600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_136800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_131600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_137750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_132600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_138750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_133600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_139750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_134600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_140750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_135600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_141750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_136600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_142750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_137600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_143750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_138600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_144750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_139600_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_145750_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_140800_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_147050_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_142000_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_148400_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204WKD,A20111204WKD_143400_1..S03R,SOUTH FERRY,1,,1..S03R
1,A20111204WKD,A20111204WKD_149800_1..N03R,VAN CORTLANDT PARK - 242 ST,0,,1..N03R
1,A20111204SAT,A20111204SAT_000800_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_007300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_002700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_009300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_004700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_011300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_006700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_013300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_008700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_015300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_010700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_017300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_012700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_019300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_014700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_021300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_016700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_023300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_018700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_025300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_020700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_027300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_022700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_029300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_024700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_031300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_026700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_033300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_028700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_035300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_030500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_036800_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_032200_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_038300_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_033300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_039700_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_034500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_040900_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_035500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_042100_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_036500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_043100_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_037500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_044100_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_038500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_044950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_039300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_045750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_040100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_046550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_040900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_047350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_041700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_048150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_042500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_048950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_043300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_049750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_044100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_050550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_044900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_051350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_045700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_052150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_046500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_052950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_047300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_053750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_048100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_054550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_048900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_055350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_049700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_056150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_050500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_056950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_051300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_057750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_052100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_058550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_052900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_059350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_053700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_060150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_054500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_060950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_055300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_061750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_056100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_062550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_056900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_063350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_057700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_064150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_058500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_064950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_059300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_065750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_060100_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_066550_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_060900_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_067350_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_061700_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_068150_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_062500_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_068950_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_063300_1..S05R,SOUTH FERRY,1,,1..S05R
1,A20111204SAT,A20111204SAT_069750_1..N05R,VAN CORTLANDT PARK - 242 ST,0,,1..N05R
1,A20111204SAT,A20111204SAT_064100_1..S05R,SOUTH FERRY,1,,1..S05R
